config_id,seed,d,rho,s,alpha,dimension,status,empirical_kappa,exact_kappa_alpha,exact_absolute_error,exact_relative_error,rho_squared_d,approximation_signed_error,approximation_absolute_error
cfg_3af45d9982509918,202608083,20,-0.8,4.0,0.0,4,success,5.154581437249669,5.245901639344264,0.0913202020945949,0.01740791352428215,12.800000000000002,7.554098360655739,7.554098360655739
cfg_3af45d9982509918,202608084,20,-0.8,4.0,0.0,4,success,5.133955459596535,5.245901639344264,0.11194617974772836,0.02133974051441071,12.800000000000002,7.554098360655739,7.554098360655739
cfg_3b2ceda6f23fdac0,202608080,5,-0.4,4.0,0.5,4,success,0.19355628517857668,0.19230769230769232,0.0012485928708843574,0.0064926829285986585,,,
cfg_3b2ceda6f23fdac0,202608081,5,-0.4,4.0,0.5,4,success,0.19128204446099206,0.19230769230769232,0.001025647846700256,0.005333368802841331,,,
cfg_3b2ceda6f23fdac0,202608082,5,-0.4,4.0,0.5,4,success,0.19278957285797846,0.19230769230769232,0.0004818805502861401,0.002505778861487928,,,
cfg_3b2ceda6f23fdac0,202608083,5,-0.4,4.0,0.5,4,success,0.19184915744742947,0.19230769230769232,0.0004585348602628436,0.0023843812733667868,,,
cfg_3b2ceda6f23fdac0,202608084,5,-0.4,4.0,0.5,4,success,0.19269258739767592,0.19230769230769232,0.0003848950899836001,0.0020014544679147206,,,
cfg_3cc5382a00b9ba07,202608080,10,-0.8,0.5,0.0,4,success,5.146875858111177,5.423728813559324,0.27685295544814625,0.05104476366075195,6.400000000000001,0.9762711864406777,0.9762711864406777
cfg_3cc5382a00b9ba07,202608081,10,-0.8,0.5,0.0,4,success,5.431932232325367,5.423728813559324,0.008203418766043136,0.0015125053349892028,6.400000000000001,0.9762711864406777,0.9762711864406777
cfg_3cc5382a00b9ba07,202608082,10,-0.8,0.5,0.0,4,success,5.442984223251164,5.423728813559324,0.019255409691840697,0.0035502161619331276,6.400000000000001,0.9762711864406777,0.9762711864406777
cfg_3cc5382a00b9ba07,202608083,10,-0.8,0.5,0.0,4,success,5.545647455424528,5.423728813559324,0.12191864186520451,0.022478749593897077,6.400000000000001,0.9762711864406777,0.9762711864406777
cfg_3cc5382a00b9ba07,202608084,10,-0.8,0.5,0.0,4,success,5.354416969972,5.423728813559324,0.06931184358732345,0.012779371161412758,6.400000000000001,0.9762711864406777,0.9762711864406777
cfg_3d0ea8a705e3b391,202608080,5,-0.4,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_3d0ea8a705e3b391,202608081,5,-0.4,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_3d0ea8a705e3b391,202608082,5,-0.4,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_3d0ea8a705e3b391,202608083,5,-0.4,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_3d0ea8a705e3b391,202608084,5,-0.4,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_3f74a7b7ca8c5e43,202608080,20,0.0,0.5,0.0,4,success,0.0009869507156347254,0.0,0.0009869507156347254,,0.0,0.0,0.0
cfg_3f74a7b7ca8c5e43,202608081,20,0.0,0.5,0.0,4,success,0.0013979787934581686,0.0,0.0013979787934581686,,0.0,0.0,0.0
cfg_3f74a7b7ca8c5e43,202608082,20,0.0,0.5,0.0,4,success,0.0010935293666834058,0.0,0.0010935293666834058,,0.0,0.0,0.0
cfg_3f74a7b7ca8c5e43,202608083,20,0.0,0.5,0.0,4,success,0.0005175384448268633,0.0,0.0005175384448268633,,0.0,0.0,0.0
cfg_3f74a7b7ca8c5e43,202608084,20,0.0,0.5,0.0,4,success,0.0011532572943538648,0.0,0.0011532572943538648,,0.0,0.0,0.0
cfg_41d8989d2aaa69de,202608080,20,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_41d8989d2aaa69de,202608081,20,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_41d8989d2aaa69de,202608082,20,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_41d8989d2aaa69de,202608083,20,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_41d8989d2aaa69de,202608084,20,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_422f686a776abe3a,202608080,2,-0.8,1.0,0.25,4,success,0.2843510327397017,0.27528089887640467,0.009070133863297025,0.032948649544221824,,,
cfg_422f686a776abe3a,202608081,2,-0.8,1.0,0.25,4,success,0.2730515927699268,0.27528089887640467,0.0022293061064778685,0.008098295652103273,,,
cfg_422f686a776abe3a,202608082,2,-0.8,1.0,0.25,4,success,0.2724375782612059,0.27528089887640467,0.0028433206151987633,0.01032879733684448,,,
cfg_422f686a776abe3a,202608083,2,-0.8,1.0,0.25,4,success,0.29306764798628754,0.27528089887640467,0.01778674910988287,0.06461308860324794,,,
cfg_422f686a776abe3a,202608084,2,-0.8,1.0,0.25,4,success,0.2805783080462863,0.27528089887640467,0.0052974091698816395,0.019243649637529208,,,
cfg_43f3c3d44c1c8a2b,202608080,2,0.0,1.0,0.25,4,success,0.10136157925876019,0.1,0.0013615792587601816,0.013615792587601816,,,
cfg_43f3c3d44c1c8a2b,202608081,2,0.0,1.0,0.25,4,success,0.10811575392267024,0.1,0.008115753922670235,0.08115753922670235,,,
cfg_43f3c3d44c1c8a2b,202608082,2,0.0,1.0,0.25,4,success,0.11063959289999173,0.1,0.010639592899991723,0.10639592899991723,,,
cfg_43f3c3d44c1c8a2b,202608083,2,0.0,1.0,0.25,4,success,0.09774142406959489,0.1,0.002258575930405113,0.02258575930405113,,,
cfg_43f3c3d44c1c8a2b,202608084,2,0.0,1.0,0.25,4,success,0.10749259961356664,0.1,0.007492599613566631,0.0749259961356663,,,
cfg_44079d13b02f0573,202608080,20,-0.8,0.1,0.25,4,success,1.2331720814094684,1.3367889783112816,0.1036168969018132,0.07751178277420327,,,
cfg_44079d13b02f0573,202608081,20,-0.8,0.1,0.25,4,success,1.3929101061412992,1.3367889783112816,0.05612112783001755,0.041982039604271264,,,
cfg_44079d13b02f0573,202608082,20,-0.8,0.1,0.25,4,success,1.5178642556959505,1.3367889783112816,0.1810752773846689,0.1354553937252048,,,
cfg_44079d13b02f0573,202608083,20,-0.8,0.1,0.25,4,success,1.3449282415058454,1.3367889783112816,0.008139263194563817,0.0060886671917701335,,,
cfg_44079d13b02f0573,202608084,20,-0.8,0.1,0.25,4,success,1.6880634221664488,1.3367889783112816,0.35127444385516715,0.26277479060226827,,,
cfg_444cd00272cfcec3,202608080,2,0.4,4.0,0.5,4,success,0.5927866419795516,0.6163522012578616,0.023565559278310055,0.038233917604605094,,,
cfg_444cd00272cfcec3,202608081,2,0.4,4.0,0.5,4,success,0.6136492309399214,0.6163522012578616,0.002702970317940201,0.004385431434209101,,,
cfg_444cd00272cfcec3,202608082,2,0.4,4.0,0.5,4,success,0.6273831697820991,0.6163522012578616,0.011030968524237461,0.01789718362605874,,,
cfg_444cd00272cfcec3,202608083,2,0.4,4.0,0.5,4,success,0.6044278992292487,0.6163522012578616,0.011924302028612943,0.01934657165866794,,,
cfg_444cd00272cfcec3,202608084,2,0.4,4.0,0.5,4,success,0.6034091349592371,0.6163522012578616,0.012943066298624517,0.02099946470899284,,,
cfg_44766812e6628917,202608080,5,-0.4,0.5,0.25,4,success,0.014035996048970002,0.0112485939257593,0.0027874021232107016,0.24780004875343092,,,
cfg_44766812e6628917,202608081,5,-0.4,0.5,0.25,4,success,0.018253299627469455,0.0112485939257593,0.007004705701710155,0.6227183368820317,,,
cfg_44766812e6628917,202608082,5,-0.4,0.5,0.25,4,success,0.013817660606941753,0.0112485939257593,0.0025690666811824525,0.22839002795711963,,,
cfg_44766812e6628917,202608083,5,-0.4,0.5,0.25,4,success,0.013569655628214048,0.0112485939257593,0.002321061702454748,0.20634238534822674,,,
cfg_44766812e6628917,202608084,5,-0.4,0.5,0.25,4,success,0.007293841929904669,0.0112485939257593,0.003954751995854632,0.35157745243147615,,,
cfg_45857162020927f7,202608080,5,-0.4,1.0,0.75,4,success,0.7227962656371156,0.7216054654141761,0.001190800222939492,0.0016502095397185146,,,
cfg_45857162020927f7,202608081,5,-0.4,1.0,0.75,4,success,0.7198853518947302,0.7216054654141761,0.0017201135194458983,0.002383731279610824,,,
cfg_45857162020927f7,202608082,5,-0.4,1.0,0.75,4,success,0.7359151485702973,0.7216054654141761,0.014309683156121134,0.01983034198321638,,,
cfg_45857162020927f7,202608083,5,-0.4,1.0,0.75,4,success,0.7199141265522526,0.7216054654141761,0.0016913388619235192,0.0023438553932691604,,,
cfg_45857162020927f7,202608084,5,-0.4,1.0,0.75,4,success,0.7162524219461733,0.7216054654141761,0.005353043468002805,0.007418241302995601,,,
cfg_45c55aa0fe47385d,202608080,2,0.8,4.0,0.25,4,success,0.9821620272842021,0.9649415692821374,0.01722045800206473,0.017846114780686453,,,
cfg_45c55aa0fe47385d,202608081,2,0.8,4.0,0.25,4,success,0.9475970334597938,0.9649415692821374,0.01734453582234352,0.01797470061865703,,,
cfg_45c55aa0fe47385d,202608082,2,0.8,4.0,0.25,4,success,0.9610783189032392,0.9649415692821374,0.00386325037889812,0.00400361068678196,,,
cfg_45c55aa0fe47385d,202608083,2,0.8,4.0,0.25,4,success,0.9977621379448677,0.9649415692821374,0.03282056866273031,0.03401301146881565,,,
cfg_45c55aa0fe47385d,202608084,2,0.8,4.0,0.25,4,success,0.9806061998244547,0.9649415692821374,0.01566463054231737,0.016233760717730278,,,
cfg_460b7a369544f25c,202608080,5,0.8,1.0,0.75,4,success,1.5454405854588655,1.557377049180328,0.011936463721462509,0.007664466179044347,,,
cfg_460b7a369544f25c,202608081,5,0.8,1.0,0.75,4,success,1.5762533739662652,1.557377049180328,0.01887632478593715,0.012120587494128062,,,
cfg_460b7a369544f25c,202608082,5,0.8,1.0,0.75,4,success,1.5690972032820705,1.557377049180328,0.01172015410174243,0.0075255726337504015,,,
cfg_460b7a369544f25c,202608083,5,0.8,1.0,0.75,4,success,1.5497468734955557,1.557377049180328,0.007630175684772311,0.004899375966011694,,,
cfg_460b7a369544f25c,202608084,5,0.8,1.0,0.75,4,success,1.5502094863901468,1.557377049180328,0.00716756279018127,0.004602329791590078,,,
cfg_463c6c5c3170cc91,202608080,5,-0.8,0.1,0.5,4,success,0.03781121431767113,0.03313452617627566,0.00467668814139547,0.14114244810731538,,,
cfg_463c6c5c3170cc91,202608081,5,-0.8,0.1,0.5,4,success,0.029486163952704883,0.03313452617627566,0.0036483622235707752,0.11010757190736607,,,
cfg_463c6c5c3170cc91,202608082,5,-0.8,0.1,0.5,4,success,0.0416307940514928,0.03313452617627566,0.008496267875217144,0.25641736447405356,,,
cfg_463c6c5c3170cc91,202608083,5,-0.8,0.1,0.5,4,success,0.022990864789117525,0.03313452617627566,0.010143661387158134,0.3061357006644327,,,
cfg_463c6c5c3170cc91,202608084,5,-0.8,0.1,0.5,4,success,0.0358952550452346,0.03313452617627566,0.0027607288689589435,0.08331879726518096,,,
cfg_46bf68f41cfb2370,202608080,5,-0.4,0.1,0.25,4,success,0.01765726972841896,0.013553808620222306,0.004103461108196654,0.3027533605627486,,,
cfg_46bf68f41cfb2370,202608081,5,-0.4,0.1,0.25,4,success,0.014284653812920427,0.013553808620222306,0.0007308451926981204,0.05392175831726723,,,
cfg_46bf68f41cfb2370,202608082,5,-0.4,0.1,0.25,4,success,0.015208943038530955,0.013553808620222306,0.001655134418308649,0.12211581738281191,,,
cfg_46bf68f41cfb2370,202608083,5,-0.4,0.1,0.25,4,success,0.014419531878047363,0.013553808620222306,0.000865723257825057,0.0638730619623326,,,
cfg_46bf68f41cfb2370,202608084,5,-0.4,0.1,0.25,4,success,0.00997150809683412,0.013553808620222306,0.003582300523388187,0.26430213261558,,,
cfg_47a460c4b5ab3137,202608080,2,-0.8,0.1,0.5,4,success,0.03202772689111482,0.026350461133069814,0.005677265758045006,0.2154522355178081,,,
cfg_47a460c4b5ab3137,202608081,2,-0.8,0.1,0.5,4,success,0.02242127255758808,0.026350461133069814,0.003929188575481735,0.14911270643953195,,,
cfg_47a460c4b5ab3137,202608082,2,-0.8,0.1,0.5,4,success,0.02783957305300739,0.026350461133069814,0.0014891119199375753,0.05651179736163101,,,
cfg_47a460c4b5ab3137,202608083,2,-0.8,0.1,0.5,4,success,0.02435814477865875,0.026350461133069814,0.001992316354411064,0.07560840564989992,,,
cfg_47a460c4b5ab3137,202608084,2,-0.8,0.1,0.5,4,success,0.02885208012934744,0.026350461133069814,0.002501618996277627,0.094936440908736,,,
cfg_49d846a266acc7f4,202608080,2,0.0,1.0,0.5,4,success,0.5044333502004995,0.5,0.0044333502004995085,0.008866700400999017,,,
cfg_49d846a266acc7f4,202608081,2,0.0,1.0,0.5,4,success,0.5142627793016684,0.5,0.014262779301668416,0.02852555860333683,,,
cfg_49d846a266acc7f4,202608082,2,0.0,1.0,0.5,4,success,0.4862497718248207,0.5,0.013750228175179291,0.027500456350358582,,,
cfg_49d846a266acc7f4,202608083,2,0.0,1.0,0.5,4,success,0.5229432927534948,0.5,0.022943292753494826,0.04588658550698965,,,
cfg_49d846a266acc7f4,202608084,2,0.0,1.0,0.5,4,success,0.5043489235008942,0.5,0.0043489235008942195,0.008697847001788439,,,
cfg_49e3686091672cde,202608080,20,-0.4,0.5,0.0,4,success,2.1334312192728278,2.2535211267605635,0.12008990748773574,0.05328989644768273,3.2000000000000006,0.9464788732394371,0.9464788732394371
cfg_49e3686091672cde,202608081,20,-0.4,0.5,0.0,4,success,2.3739059905544346,2.2535211267605635,0.12038486379387114,0.05342078330853032,3.2000000000000006,0.9464788732394371,0.9464788732394371
cfg_49e3686091672cde,202608082,20,-0.4,0.5,0.0,4,success,2.2882885853159896,2.2535211267605635,0.03476745855542607,0.015428059733970316,3.2000000000000006,0.9464788732394371,0.9464788732394371
cfg_49e3686091672cde,202608083,20,-0.4,0.5,0.0,4,success,2.3031098863302306,2.2535211267605635,0.04958875956966713,0.022005012059039788,3.2000000000000006,0.9464788732394371,0.9464788732394371
cfg_49e3686091672cde,202608084,20,-0.4,0.5,0.0,4,success,2.2252167777050467,2.2535211267605635,0.02830434905551682,0.012560054893385589,3.2000000000000006,0.9464788732394371,0.9464788732394371
cfg_4a0f529cbdc661b9,202608080,10,0.8,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a0f529cbdc661b9,202608081,10,0.8,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a0f529cbdc661b9,202608082,10,0.8,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a0f529cbdc661b9,202608083,10,0.8,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a0f529cbdc661b9,202608084,10,0.8,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a95cf040e502206,202608080,2,0.4,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a95cf040e502206,202608081,2,0.4,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a95cf040e502206,202608082,2,0.4,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a95cf040e502206,202608083,2,0.4,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4a95cf040e502206,202608084,2,0.4,0.1,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ab5bba40a4531c2,202608080,10,0.0,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ab5bba40a4531c2,202608081,10,0.0,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ab5bba40a4531c2,202608082,10,0.0,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ab5bba40a4531c2,202608083,10,0.0,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ab5bba40a4531c2,202608084,10,0.0,1.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4abb2769a270f052,202608080,10,-0.8,4.0,0.5,4,success,0.03329290368573254,0.032154340836012846,0.0011385628497196931,0.03540930462628247,,,
cfg_4abb2769a270f052,202608081,10,-0.8,4.0,0.5,4,success,0.03045890539297315,0.032154340836012846,0.0016954354430396973,0.052728042278534615,,,
cfg_4abb2769a270f052,202608082,10,-0.8,4.0,0.5,4,success,0.034031850463260606,0.032154340836012846,0.00187750962724776,0.058390549407405366,,,
cfg_4abb2769a270f052,202608083,10,-0.8,4.0,0.5,4,success,0.03411438761782798,0.032154340836012846,0.0019600467818151335,0.06095745491445068,,,
cfg_4abb2769a270f052,202608084,10,-0.8,4.0,0.5,4,success,0.03269925780319645,0.032154340836012846,0.0005449169671836035,0.016946917679410076,,,
cfg_4b722933ff566839,202608080,10,0.4,1.0,0.75,4,success,1.248694467685323,1.2587108013937283,0.010016333708405156,0.007957613216089355,,,
cfg_4b722933ff566839,202608081,10,0.4,1.0,0.75,4,success,1.260567272108165,1.2587108013937283,0.001856470714436842,0.0014748985329920378,,,
cfg_4b722933ff566839,202608082,10,0.4,1.0,0.75,4,success,1.2565969087574775,1.2587108013937283,0.002113892636250725,0.0016794108971735862,,,
cfg_4b722933ff566839,202608083,10,0.4,1.0,0.75,4,success,1.248379823379242,1.2587108013937283,0.010330978014486236,0.008207586685557232,,,
cfg_4b722933ff566839,202608084,10,0.4,1.0,0.75,4,success,1.2525552037049954,1.2587108013937283,0.006155597688732861,0.00489039871741545,,,
cfg_4c448e94dd57ab85,202608080,10,0.8,1.0,0.0,4,success,4.677506305449048,4.705882352941177,0.028376047492128187,0.006029910092077239,6.400000000000001,1.6941176470588246,1.6941176470588246
cfg_4c448e94dd57ab85,202608081,10,0.8,1.0,0.0,4,success,5.0201027826031215,4.705882352941177,0.31422042966194486,0.06677184130316328,6.400000000000001,1.6941176470588246,1.6941176470588246
cfg_4c448e94dd57ab85,202608082,10,0.8,1.0,0.0,4,success,4.900617505691498,4.705882352941177,0.19473515275032138,0.04138121995944329,6.400000000000001,1.6941176470588246,1.6941176470588246
cfg_4c448e94dd57ab85,202608083,10,0.8,1.0,0.0,4,success,4.896342742372205,4.705882352941177,0.1904603894310286,0.04047283275409358,6.400000000000001,1.6941176470588246,1.6941176470588246
cfg_4c448e94dd57ab85,202608084,10,0.8,1.0,0.0,4,success,4.836100752227364,4.705882352941177,0.1302183992861874,0.02767140984831482,6.400000000000001,1.6941176470588246,1.6941176470588246
cfg_4c587ca897f6460a,202608080,20,-0.8,0.1,0.0,4,success,13.589528636103482,12.355212355212357,1.2343162808911252,0.09990247398462543,12.800000000000002,0.4447876447876453,0.4447876447876453
cfg_4c587ca897f6460a,202608081,20,-0.8,0.1,0.0,4,success,12.053690310795577,12.355212355212357,0.3015220444167799,0.024404440469983118,12.800000000000002,0.4447876447876453,0.4447876447876453
cfg_4c587ca897f6460a,202608082,20,-0.8,0.1,0.0,4,success,11.460464152634025,12.355212355212357,0.8947482025783327,0.07241868264618379,12.800000000000002,0.4447876447876453,0.4447876447876453
cfg_4c587ca897f6460a,202608083,20,-0.8,0.1,0.0,4,success,13.525206139727176,12.355212355212357,1.1699937845148192,0.09469637193416816,12.800000000000002,0.4447876447876453,0.4447876447876453
cfg_4c587ca897f6460a,202608084,20,-0.8,0.1,0.0,4,success,11.922774557378467,12.355212355212357,0.4324377978338898,0.03500043426218045,12.800000000000002,0.4447876447876453,0.4447876447876453
cfg_4cbadcb20cb3fd9d,202608080,2,0.4,1.0,0.75,4,success,1.1803731190862372,1.1653225806451613,0.015050538441075956,0.012915340945975216,,,
cfg_4cbadcb20cb3fd9d,202608081,2,0.4,1.0,0.75,4,success,1.1553615604573328,1.1653225806451613,0.009961020187828407,0.00854786507467628,,,
cfg_4cbadcb20cb3fd9d,202608082,2,0.4,1.0,0.75,4,success,1.1821415871230774,1.1653225806451613,0.01681900647791612,0.014432919053713487,,,
cfg_4cbadcb20cb3fd9d,202608083,2,0.4,1.0,0.75,4,success,1.145122869865369,1.1653225806451613,0.020199710779792213,0.017334007866396085,,,
cfg_4cbadcb20cb3fd9d,202608084,2,0.4,1.0,0.75,4,success,1.163016537011888,1.1653225806451613,0.002306043633273358,0.0019788886541584525,,,
cfg_4d948e698e8b1669,202608080,2,0.8,0.5,0.0,4,success,1.0322421970480302,1.0847457627118646,0.052503565663834406,0.04840172459634733,1.2800000000000002,0.19525423728813562,0.19525423728813562
cfg_4d948e698e8b1669,202608081,2,0.8,0.5,0.0,4,success,1.069790448020821,1.0847457627118646,0.01495531469104372,0.013786930730805926,1.2800000000000002,0.19525423728813562,0.19525423728813562
cfg_4d948e698e8b1669,202608082,2,0.8,0.5,0.0,4,success,1.090641923094133,1.0847457627118646,0.005896160382268478,0.0054355228524037525,1.2800000000000002,0.19525423728813562,0.19525423728813562
cfg_4d948e698e8b1669,202608083,2,0.8,0.5,0.0,4,success,1.068601202873723,1.0847457627118646,0.01614455983814156,0.014883266100786746,1.2800000000000002,0.19525423728813562,0.19525423728813562
cfg_4d948e698e8b1669,202608084,2,0.8,0.5,0.0,4,success,1.097266283875924,1.0847457627118646,0.012520521164059328,0.011542355448117192,1.2800000000000002,0.19525423728813562,0.19525423728813562
cfg_4dc1b10fb859103d,202608080,10,-0.4,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4dc1b10fb859103d,202608081,10,-0.4,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4dc1b10fb859103d,202608082,10,-0.4,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4dc1b10fb859103d,202608083,10,-0.4,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4dc1b10fb859103d,202608084,10,-0.4,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4e689764d0b2ad5c,202608080,2,0.8,0.1,0.0,4,success,1.0978293695319408,1.2355212355212357,0.13769186598929495,0.11144435403508558,1.2800000000000002,0.04447876447876453,0.04447876447876453
cfg_4e689764d0b2ad5c,202608081,2,0.8,0.1,0.0,4,success,1.1329256429113992,1.2355212355212357,0.10259559260983653,0.08303830776858642,1.2800000000000002,0.04447876447876453,0.04447876447876453
cfg_4e689764d0b2ad5c,202608082,2,0.8,0.1,0.0,4,success,1.151258978644591,1.2355212355212357,0.08426225687664468,0.06819976415953428,1.2800000000000002,0.04447876447876453,0.04447876447876453
cfg_4e689764d0b2ad5c,202608083,2,0.8,0.1,0.0,4,success,1.2204556659028252,1.2355212355212357,0.015065569618410546,0.012193695409901034,1.2800000000000002,0.04447876447876453,0.04447876447876453
cfg_4e689764d0b2ad5c,202608084,2,0.8,0.1,0.0,4,success,1.1515226057695516,1.2355212355212357,0.08399862975168415,0.06798639095526934,1.2800000000000002,0.04447876447876453,0.04447876447876453
cfg_4ecb8987a09c7792,202608080,5,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ecb8987a09c7792,202608081,5,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ecb8987a09c7792,202608082,5,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ecb8987a09c7792,202608083,5,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ecb8987a09c7792,202608084,5,0.0,4.0,1.0,4,success,1.0,1.0,0.0,0.0,,,
cfg_4ed6fbf7c457659c,202608080,10,-0.4,1.0,0.75,4,success,0.7341345706018978,0.736062717770035,0.001928147168137162,0.0026195419515046884,,,
cfg_4ed6fbf7c457659c,202608081,10,-0.4,1.0,0.75,4,success,0.7366461219267193,0.736062717770035,0.0005834041566843418,0.0007926011501463009,,,
cfg_4ed6fbf7c457659c,202608082,10,-0.4,1.0,0.75,4,success,0.7383925748832925,0.736062717770035,0.0023298571132575052,0.0031652970012066455,,,
cfg_4ed6fbf7c457659c,202608083,10,-0.4,1.0,0.75,4,success,0.735185568990287,0.736062717770035,0.0008771487797479827,0.0011916766853854249,,,
cfg_4ed6fbf7c457659c,202608084,10,-0.4,1.0,0.75,4,success,0.7335207709589404,0.736062717770035,0.002541946811094542,0.0034534377977947146,,,
cfg_518058cdc3ad43f1,202608080,20,0.4,4.0,0.75,4,success,1.2546691738020588,1.2540681275764807,0.0006010462255781057,0.00047927717191859683,,,
cfg_518058cdc3ad43f1,202608081,20,0.4,4.0,0.75,4,success,1.2556905138111765,1.2540681275764807,0.001622386234695794,0.0012936986428569058,,,
cfg_518058cdc3ad43f1,202608082,20,0.4,4.0,0.75,4,success,1.2564177055567973,1.2540681275764807,0.0023495779803166528,0.001873564863543158,,,
cfg_518058cdc3ad43f1,202608083,20,0.4,4.0,0.75,4,success,1.2645249871459885,1.2540681275764807,0.010456859569507815,0.008338350476792652,,,
